Wavelength_nm_,N__SWG__15,N__SWG__14,N__SWG__13,N__SWG__12,N__SWG__11,N__SWG__10,N__SWG__9,N__SWG__8,N__SWG__7,N__SWG__6,N__SWG__5,N__SWG__4,N__SWG__3,N__SWG__2
1668.34170854271,0.0162113543248111,0.00975111593763606,0.0261940240327392,0.0649517704424362,0.121010846515195,0.193394998755662,0.275139630870785,0.364631699368436,0.454031093582701,0.543979989455776,0.623573953172918,0.698607927522506,0.746260096350221,0.786063253105537
1666.83417085427,0.0157630099819154,0.00980890780686373,0.0266234362063033,0.0657074860176196,0.122147574104748,0.194741613605045,0.276770563459873,0.36654515488798,0.455905979771691,0.546339334142431,0.625587910948722,0.70095546948204,0.748548538629096,0.788115535366667
1665.32663316583,0.0153206569977092,0.00986724039886641,0.0270529154791712,0.0664627256444253,0.123284943506742,0.196087260665218,0.278394210720402,0.368466855800374,0.457827452840254,0.548656783065908,0.627737431641859,0.703232959273021,0.750877696956578,0.790113166775713
1663.81909547739,0.0148851441251108,0.00992608447961678,0.0274824357271679,0.0672174604538387,0.124423124730531,0.19743196697427,0.280016980152421,0.370384422192796,0.459755478457292,0.55092756484682,0.629902093208703,0.705440621037981,0.753240919965271,0.792060410487192
1662.31155778894,0.014457243534931,0.00998541021397467,0.0279119732009855,0.0679716656990465,0.125562374197503,0.198775956734416,0.281638008270641,0.372295717521475,0.461689788162828,0.553148440289123,0.632080017967199,0.707580418381286,0.755629720938189,0.793961841454887
1660.8040201005,0.0140376541145399,0.0100451873839838,0.0283415069621878,0.0687253212211386,0.126703097851762,0.200119851248543,0.283256280736833,0.374198659865362,0.463629303446438,0.555317632589898,0.63426803769455,0.709655848408657,0.758034030614228,0.795822140854347
1659.29648241206,0.0136269989906948,0.010105385622935,0.0287710193937154,0.0694784119894914,0.127845934901342,0.201465068283016,0.284870730979911,0.376091110186324,0.465572318588144,0.557434662863215,0.636461951024822,0.711671662753236,0.76044250453282,0.797645914261074
1657.78894472362,0.0132258193946092,0.0101659746730251,0.0292004968167285,0.0702309287609532,0.12899178205492,0.20281449697798,0.286480343406174,0.377970756492151,0.467516695745318,0.559500108261263,0.638656798564633,0.713633520912508,0.762842886956268,0.799437518084532
1656.28140703518,0.0128345673939973,0.0102269246875697,0.0296299302632959,0.0709828689153721,0.130141423822804,0.204173123913074,0.288084248383543,0.379835008476505,0.469460055628659,0.56151530684288,0.640847140215763,0.715547587233504,0.765222428478267,0.801200878107975
1654.77386934673,0.0124535999062487,0.0102882066224566,0.0300593164836453,0.0717342375462935,0.131281956931894,0.205536051374073,0.289681791452923,0.381680924806957,0.471399939446676,0.563482035180086,0.643027307428741,0.717420086077132,0.767568350723788,0.802939286008441
1653.26633165829,0.0120831759312679,0.0103497928047337,0.0304886593150443,0.0724850489185382,0.132418349877816,0.206895531496925,0.291272561673904,0.38350519229744,0.473333920920191,0.565402183234074,0.645191606153025,0.719256831344308,0.769868348203032,0.804655163956099
1651.75879396985,0.0117234581641042,0.010411657847875,0.0309179716191052,0.0732353284503748,0.133549789375028,0.208249812663158,0.292856371657494,0.385304165964177,0.475259657787902,0.56727744788541,0.647334458877843,0.721062749534284,0.772111111473581,0.806349796429423
1650.25125628141,0.0113745193193347,0.010473780240164,0.0313472781246993,0.0739851154331849,0.134675657207236,0.209596955333036,0.294433190553235,0.387073968212309,0.477174883503894,0.569109070195965,0.649450485362545,0.72284143381242,0.774286833978587,0.808023055643336
1648.74371859296,0.0110363533192448,0.0105361452008794,0.031776619724984,0.0747344667846138,0.135795491973168,0.210934904947179,0.29600303796584,0.388810637438096,0.479077348103927,0.570897659044741,0.651534528946538,0.724594801818928,0.776387629103701,0.809673186443757
1647.23618090452,0.0107088904235806,0.0105987498410412,0.0322060601117989,0.0754834622608874,0.136908946759168,0.212261565829504,0.297565850261115,0.390510312131758,0.480964721331657,0.572643131012012,0.65358163884557,0.72632291920611,0.778407790633606,0.811296714195372
1645.72864321608,0.0103920139085255,0.0106616123913329,0.0326356961378683,0.0762322117249672,0.138015744153486,0.213574874147107,0.299121332556243,0.392169434449152,0.482834472981454,0.574344766855009,0.655587019921491,0.728024014566574,0.780343860305196,0.812888513809114
1644.22110552764,0.0100855751675198,0.0107247883951591,0.0330656740023665,0.0769808652483255,0.139115630089441,0.214872868138639,0.300668810619208,0.393784956308705,0.484683746082142,0.576001363795869,0.657545961225558,0.729694682351575,0.782194492507888,0.814442055577964
1642.7135678392,0.00978940435347521,0.0107883983638008,0.0334962141556069,0.0777296269004617,0.140208328101897,0.216153753892706,0.302207098585502,0.395354529334524,0.486509240712729,0.577611451855513,0.659453757569595,0.731330249288058,0.783960128724486,0.815949823535566
1641.20603015075,0.00950331499621855,0.01085267312062,0.0339276481835354,0.078478772719952,0.141293496142408,0.217415964607025,0.303734402418003,0.396876655478698,0.488307132523601,0.579173538544388,0.661305648826541,0.732925260824897,0.785642519265055,0.817403878989941
1639.69849246231,0.00922710315351388,0.0109180232802562,0.034360469159767,0.0792286717551918,0.142370689647587,0.218658210084462,0.305248277607104,0.398350776933404,0.490073048642316,0.580686347122897,0.663096801218329,0.734474025746621,0.7872441576647,0.81879651538831
1638.19095477387,0.00896054266017216,0.0109851327924888,0.0347953885986864,0.0799798045591944,0.1434393349537,0.219879512947156,0.306745652222596,0.399777292493337,0.491802114063596,0.582149019397237,0.664822343211848,0.735971155723869,0.788767699270641,0.820120942414215
1636.68341708543,0.00870337726639583,0.0110550499786024,0.0352333686465566,0.0807327636601036,0.144498715974297,0.221079229118133,0.308222917067766,0.401157498032121,0.493489070394329,0.583561260891272,0.666477457361835,0.737412052165112,0.790215419176654,0.821371943872732
1635.17587939699,0.00845531123999576,0.0111291767441594,0.0356755423404745,0.0814882046615399,0.145547975587922,0.222257051535289,0.309676074024626,0.40249346035884,0.495128457354557,0.584923404767926,0.668057521238017,0.738793282247138,0.791588784848718,0.822546420722822
1633.66834170854,0.00821600069145578,0.0112089038373838,0.0361228381894835,0.0822467066770103,0.146586132189623,0.223412996950586,0.311100925226207,0.40378784272718,0.496714840186698,0.586236383051729,0.669558289069234,0.740112797303135,0.792888209852973,0.823643734524459
1632.1608040201,0.00798504794342335,0.0113196499046401,0.036572707471284,0.0829822229217619,0.147612111163976,0.224547376256621,0.312493282764895,0.405043703519,0.498243062781482,0.587501619576893,0.670976103182068,0.741369984785317,0.794113010229531,0.824665811944744
1630.65326633166,0.00776200110811223,0.0114344994228119,0.0370236479381417,0.0837160592922868,0.148624790450514,0.225660749313228,0.313849181903054,0.406264286570391,0.499708505881566,0.588720877347791,0.672308116646495,0.742565574589361,0.795261549257318,0.82561700879355
1629.14572864322,0.00754636060522676,0.0115534505190995,0.0374755925353755,0.0844480516812321,0.149623058709289,0.226753865895616,0.315165082470663,0.407452819775472,0.501107329934124,0.589896099945092,0.673552505208172,0.743701437245538,0.796331534726909,0.826503757554719
1627.63819095477,0.00733759346195135,0.0116765149831366,0.0379284750353839,0.0851780259496675,0.150605882847214,0.227827596004537,0.316438044557048,0.408612336655629,0.502436683452622,0.591029283192852,0.674708645309634,0.744780319433581,0.797320419536592,0.827334042750448
1626.13065326633,0.0071351547113992,0.0118037145939025,0.0383822258695107,0.0859058046411847,0.151572378197644,0.228882855913539,0.317665866023936,0.409745534012388,0.50369485978427,0.592122400226598,0.675777237410378,0.745805565078776,0.79822584626962,0.828116770176913
1624.62311557789,0.00693851347751142,0.0119350768869404,0.0388367695702733,0.0866312108757384,0.152521873775584,0.229920537394788,0.318847171237132,0.410854677155196,0.504881388301699,0.593177385485325,0.676760359751233,0.746780868451459,0.799046070604229,0.828861114666502
1623.11557788945,0.00674718089890231,0.0120706304038189,0.0392920238801622,0.0873540694411521,0.153453966076926,0.230941447028262,0.319981444637836,0.411941559859483,0.505997052064862,0.594196175448168,0.67766144577097,0.747710092577938,0.799780309750837,0.829575921091939
1621.608040201,0.00656073625342959,0.0122103996179254,0.0397479002161195,0.0880742056606118,0.154368556040443,0.231946261601303,0.321069010679306,0.413007517415965,0.507043834601174,0.595180794466918,0.678485189794156,0.748597165291105,0.800428976662125,0.830269218530759
1620.10050251256,0.00637884755322196,0.0123543998231831,0.0402043049487244,0.0887914429621691,0.15526586550108,0.232935503795095,0.322110971145846,0.414053481179504,0.508024810320484,0.596133462297494,0.679237395504854,0.749446044950775,0.800993783771493,0.830947885095872
1618.59296482412,0.00620128404495743,0.0125026322616182,0.0406611409970968,0.0895055999633868,0.156146431996612,0.23390953932679,0.323109118855774,0.41508005506166,0.508944002699207,0.597056693039069,0.679924788358921,0.750260729820335,0.801477731950287,0.831617466027557
1617.08542713568,0.00602791910468645,0.0126550797326941,0.0411183093343045,0.0902164876883682,0.157011082244858,0.234868595099033,0.324065844008211,0.416087596850712,0.509806231779409,0.597953352225571,0.680554813316316,0.751045273650138,0.801885023085932,0.832282121593117
1615.57788944724,0.00585872284691119,0.012811702894384,0.0415757100797681,0.0909239073679521,0.157860885685756,0.235812796780967,0.324984039443475,0.417076296500435,0.510616960371948,0.59882664037749,0.681135430568842,0.751803766498419,0.802220945138965,0.832944666895679
1614.07035175879,0.00569374468899177,0.0129724374330263,0.0420332429243978,0.0916276491382242,0.158697091745492,0.236742221679528,0.325867000978136,0.418046252721049,0.511382133932731,0.599679979412186,0.681674905620024,0.752540244830428,0.802491777994986,0.83360665960329
1612.56281407035,0.00553308745187928,0.0131371922455334,0.042490806692254,0.0923274918459622,0.159521057397797,0.237656959377986,0.326718320424354,0.418997547969551,0.51210801110062,0.600516795278709,0.682181591921298,0.753258509452107,0.802704757655304,0.834268490839617
1611.05527638191,0.00537687648469948,0.0133058487488742,0.0429482979088518,0.0930232040644853,0.160334171662483,0.238557172535632,0.327541775790233,0.419930315987526,0.51280099195617,0.601340216505046,0.682663715827264,0.753961853947933,0.802868115732451,0.834929438126009
1609.54773869347,0.00522522906728993,0.0134782614179953,0.0434056084095348,0.0937145462022089,0.161137782914269,0.239443151160798,0.328341226786608,0.420844793443514,0.513467456275655,0.602152735643015,0.683129179237293,0.754652737117559,0.802991177704703,0.835587659785767
1608.04020100503,0.00507822968465623,0.013654259604235,0.0438626222837388,0.0944012732726631,0.161933134546965,0.240315354212852,0.329120522048929,0.421741350166136,0.514113621282849,0.60295589654846,0.683585390825649,0.755332463750384,0.803084458461643,0.836240158467598
1606.53266331658,0.0049359149195603,0.0138336505808728,0.0443192125237485,0.0950831378643664,0.162721314214359,0.241174432885424,0.329883419197135,0.422620498924493,0.5147454203891,0.603750062606845,0.684039126628938,0.75600093930349,0.803159687437593,0.836882761934889
1605.02512562814,0.00479826918923599,0.0140162236728141,0.0447752377004476,0.095759892974761,0.163503219917652,0.242021232264954,0.330633511793089,0.423482893799121,0.515368393858063,0.604534300940231,0.684496408522699,0.756656545994721,0.803229716222637,0.837510164456893
1603.5175879397,0.00466523081547045,0.0142017552465667,0.0452305389305955,0.0964312945232644,0.164279543973696,0.242856770732894,0.331374155356158,0.424329328382539,0.515987579451112,0.605306402547264,0.684962386036803,0.757296173179621,0.803308278329154,0.838116065819469
