Wavelength_nm_,x_gamma_60Nm,x_gamma_80Nm,x_gamma_100Nm,x_gamma_120Nm,x_gamma__infty
1618,0.160480064230837,0.162278111866878,0.165457622054832,0.168629071489134,0.19218664358126
1619,0.160450574130396,0.162290789531584,0.165474882680565,0.168646333464243,0.192212490603043
1620,0.160421377595087,0.162303670312898,0.165492231553475,0.168663615524563,0.192238413409859
1621,0.160392474081605,0.162316753834913,0.165509668510242,0.168680917632922,0.192264411861454
1622,0.160363863047986,0.162330039722643,0.165527193387948,0.168698239752241,0.192290485817914
1623,0.160335543953602,0.162343527602031,0.165544806024077,0.168715581845529,0.192316635139677
1624,0.160307516259157,0.16235721709994,0.165562506256516,0.16873294387589,0.19234285968752
1625,0.160279779426681,0.16237110784415,0.165580293923546,0.168750325806516,0.192369159322564
1626,0.160252332919528,0.162385199463359,0.165598168863851,0.168767727600691,0.192395533906272
1627,0.160225176202373,0.162399491587176,0.165616130916508,0.16878514922179,0.192421983300446
1628,0.160198308741204,0.162413983846122,0.16563417992099,0.168802590633276,0.192448507367232
1629,0.160171730003321,0.162428675871621,0.165652315717165,0.168820051798702,0.192475105969108
1630,0.160145439457333,0.162443567296008,0.165670538145294,0.168837532681711,0.192501778968895
1631,0.160119436573148,0.162458657752514,0.16568884704603,0.168855033246037,0.192528526229748
1632,0.160093720821979,0.162473946875273,0.165707242260416,0.168872553455499,0.192555347615157
1633,0.160068291676329,0.162489434299311,0.165725723629883,0.168890093274009,0.192582242988947
1634,0.160043148609994,0.162505119660551,0.165744290996252,0.168907652665563,0.192609212215277
1635,0.16001829109806,0.162521002595805,0.165762944201732,0.168925231594248,0.192636255158638
1636,0.159993718616894,0.162537082742775,0.165781683088914,0.168942830024237,0.192663371683851
1637,0.159969430644141,0.162553359740046,0.165800507500777,0.168960447919794,0.192690561656069
1638,0.159945426658724,0.162569833227085,0.165819417280683,0.168978085245265,0.192717824940774
1639,0.159921706140837,0.162586502844241,0.165838412272376,0.168995741965088,0.192745161403775
1640,0.159898268571943,0.16260336823274,0.165857492319979,0.169013418043783,0.19277257091121
1641,0.159875113434766,0.162620429034681,0.165876657267998,0.169031113445962,0.192800053329543
1642,0.159852240213294,0.162637684893036,0.165895906961316,0.169048828136318,0.192827608525562
1643,0.159829648392767,0.162655135451647,0.165915241245194,0.169066562079633,0.192855236366381
1644,0.15980733745968,0.16267278035522,0.165934659965271,0.169084315240773,0.192882936719435
1645,0.159785306901778,0.162690619249328,0.165954162967559,0.169102087584692,0.192910709452484
1646,0.159763556208047,0.162708651780402,0.165973750098445,0.169119879076427,0.192938554433608
1647,0.159742084868718,0.162726877595736,0.165993421204689,0.169137689681099,0.192966471531208
1648,0.159720892375256,0.162745296343476,0.166013176133424,0.169155519363916,0.192994460614004
1649,0.159699978220362,0.162763907672622,0.166033014732153,0.16917336809017,0.193022521551033
1650,0.159679341897966,0.162782711233028,0.166052936848749,0.169191235825235,0.193050654211653
1651,0.159658982903223,0.162801706675393,0.166072942331453,0.169209122534572,0.193078858465535
1652,0.159638900732512,0.162820893651265,0.166093031028873,0.169227028183723,0.193107134182667
1653,0.15961909488343,0.162840271813031,0.166113202789985,0.169244952738315,0.193135481233353
1654,0.159599564854789,0.162859840813922,0.166133457464129,0.169262896164058,0.193163899488208
1655,0.159580310146612,0.162879600308006,0.16615379490101,0.169280858426744,0.193192388818162
1656,0.159561330260131,0.162899549950186,0.166174214950695,0.169298839492248,0.193220949094454
1657,0.15954262469778,0.162919689396199,0.166194717463614,0.169316839326527,0.193249580188638
1658,0.159524192963195,0.162940018302614,0.166215302290556,0.169334857895622,0.193278281972573
1659,0.159506034561209,0.162960536326824,0.166235969282672,0.169352895165653,0.193307054318432
1660,0.159488148997846,0.16298124312705,0.166256718291471,0.169370951102824,0.193335897098691
1661,0.159470535780321,0.163002138362337,0.166277549168818,0.16938902567342,0.193364810186138
1662,0.159453194417036,0.163023221692549,0.166298461766938,0.169407118843805,0.193393793453862
1663,0.159436124417575,0.163044492778369,0.166319455938407,0.169425230580428,0.193422846775262
1664,0.159419325292699,0.163065951281295,0.16634053153616,0.169443360849813,0.193451970024039
1665,0.159402796554345,0.163087596863638,0.166361688413481,0.169461509618571,0.193481163074196
1666,0.159386537715625,0.163109429188522,0.166382926424008,0.169479676853387,0.193510425800043
1667,0.159370548290815,0.163131447919875,0.166404245421732,0.169497862521031,0.193539758076187
1668,0.159354827795358,0.163153652722436,0.166425645260992,0.169516066588348,0.193569159777538
1669,0.159339375745857,0.163176043261744,0.166447125796477,0.169534289022268,0.193598630779305
1670,0.159324191660076,0.16319861920414,0.166468686883223,0.169552529789794,0.193628170956997
1671,0.15930927505693,0.163221380216764,0.166490328376614,0.169570788858013,0.19365778018642
1672,0.159294625456485,0.163244325967552,0.166512050132379,0.169589066194089,0.193687458343677
1673,0.159280242379957,0.163267456125236,0.166533852006595,0.169607361765263,0.193717205305168
1674,0.159266125349703,0.163290770359335,0.166555733855678,0.169625675538856,0.193747020947587
1675,0.159252273889224,0.163314268340161,0.16657769553639,0.169644007482267,0.193776905147925
1676,0.159238687523155,0.163337949738812,0.166599736905835,0.169662357562973,0.193806857783463
1677,0.159225365777268,0.163361814227171,0.166621857821457,0.169680725748526,0.193836878731778
1678,0.159212308178462,0.1633858614779,0.166644058141039,0.16969911200656,0.193866967870737
1679,0.159199514254765,0.163410091164445,0.166666337722706,0.169717516304782,0.193897125078499
1680,0.15918698353533,0.163434502961028,0.166688696424916,0.169735938610978,0.193927350233512
1681,0.159174715550427,0.163459096542645,0.166711134106467,0.169754378893009,0.193957643214515
1682,0.159162709831447,0.163483871585066,0.166733650626493,0.169772837118814,0.193988003900532
1683,0.159150965910891,0.163508827764832,0.166756245844462,0.169791313256409,0.194018432170878
1684,0.159139483322375,0.163533964759252,0.166778919620175,0.169809807273882,0.194048927905154
1685,0.159128261600616,0.1635592822464,0.166801671813767,0.169828319139402,0.194079490983245
1686,0.15911730028144,0.163584779905115,0.166824502285704,0.169846848821209,0.194110121285323
1687,0.159106598901773,0.163610457414997,0.166847410896783,0.169865396287621,0.194140818691842
1688,0.159096156999634,0.163636314456405,0.166870397508132,0.169883961507031,0.194171583083542
1689,0.159085974114143,0.163662350710456,0.166893461981208,0.169902544447905,0.194202414341443
1690,0.159076049785505,0.16368856585902,0.166916604177792,0.169921145078785,0.194233312346849
1691,0.159066383555015,0.163714959584721,0.166939823959997,0.169939763368287,0.194264276981341
1692,0.159056974965052,0.163741531570933,0.16696312119026,0.169958399285102,0.194295308126785
1693,0.159047823559077,0.163768281501779,0.166986495731341,0.169977052797994,0.194326405665321
1694,0.159038928881628,0.163795209062124,0.167009947446327,0.169995723875802,0.194357569479372
1695,0.159030290478318,0.163822313937583,0.167033476198628,0.170014412487436,0.194388799451634
1696,0.159021907895833,0.163849595814506,0.167057081851974,0.170033118601882,0.194420095465084
1697,0.159013780681925,0.163877054379988,0.167080764270418,0.170051842188199,0.194451457402971
1698,0.159005908385413,0.163904689321856,0.167104523318332,0.170070583215516,0.194482885148821
1699,0.158998290556179,0.163932500328675,0.167128358860408,0.170089341653037,0.194514378586435
1700,0.158990926745162,0.163960487089743,0.167152270761656,0.170108117470039,0.194545937599885
